name,pdf_url,isin
Amundi Funds Euro High Yield Bond - AE (C)-LU0119110723,https://solutions.vwdservices.com/products/documents/4bc9dc77-09d0-4c02-9679-7b078215aec8/?c=45LQYDX%2FjjJmTvBrKjknNy3DAWCe62%2BIO5YSSwYGA%2FlHHyExiAOPV%2B4jUyaIrRHZ,LU0119110723
Amundi Funds Euro High Yield Bond - AE (D)-LU0119110996,https://solutions.vwdservices.com/products/documents/88b3a243-5d9b-44a2-a101-9471c1aedfef/?c=bEyvpL3L35B8XkI9F4ot4PFlSYJtJ1JsI0XNFSxyN4yZUjd7BiQFgQHck9C%2B19ri,LU0119110996
Amundi Funds Euro High Yield Short Term Bond - AE (C)-LU0907331507,https://solutions.vwdservices.com/products/documents/e8c472e1-4f79-445d-af4c-1790b83a50e9/?c=Y8hVRvuB2NVQ9SaG8zH0tRGL5QT06pu%2B5inAvX6oUnO5awEBnognOeaofPPxgvyi,LU0907331507
Amundi Funds Euro High Yield Short Term Bond - AE (D)-LU0907331689,https://solutions.vwdservices.com/products/documents/5f21960d-3823-42c7-b5bc-a8a43f5fec83/?c=4Kkg9d6qQjc%2FnfQRxYXdz6WwuCOhw1UONN7AA%2F7sbpnGdRWbcrNhxD0koIxN5OMP,LU0907331689
Amundi Funds Euro Inflation Bond - AE (C)-LU0201576401,https://solutions.vwdservices.com/products/documents/ead89baa-bb60-414f-a093-97d4766981e1/?c=6aeWFE5UbxJGpNYg3GKd0aadYfiSMpCgQGx5gH5Cv4ouZUm5fMk4rmp%2BLzhfhNP8,LU0201576401
Amundi Funds Euro Inflation Bond - AE (D)-LU0201602504,https://solutions.vwdservices.com/products/documents/5de18cd0-b927-4cc4-9fe8-75ae76bae30c/?c=uSKCSr3uDRwnWZds2LClrADhqCFhH4gzQ2ylI%2BidI0NzD2KpBM%2BSzz4R9w46cmpI,LU0201602504
Amundi Funds Euroland Equity - AE (C)-LU1883303635,https://solutions.vwdservices.com/products/documents/4223c23c-273c-46b3-bba4-06ecd3b44727/?c=Qc11Ri1lUi475Fo4T1sKHbVoIDi%2BtUrfUoYUYhsuNp%2B05usI5PHCETK9e6LWFzWG,LU1883303635
Amundi Funds Euroland Equity - AE (D)-LU1883303718,https://solutions.vwdservices.com/products/documents/554a1dd9-3490-462d-a656-a1aca6bded2d/?c=BexAMeG6mTkZY5XueKZJPtjNGAwrCy%2FcuaBKbMDdzOQpS24fpNR5oTBJryyXgeII,LU1883303718
Amundi Funds Euroland Equity Small CAP - AE (C)-LU0568607203,https://solutions.vwdservices.com/products/documents/5658b758-909c-45a1-b322-f615c9046d54/?c=2juE6kLV92tzqgcH3k7HLS%2FVy6atq%2F7mktuIwzkcdXN8qf2xxq1d8EznL19avQfr,LU0568607203
Amundi Funds Euroland Equity Small CAP - AE (D)-LU0568607385,https://solutions.vwdservices.com/products/documents/f0b0a47f-f429-4610-be93-b8ecc9c18734/?c=Pr7qDvXOfqyQ06Rf6Gox2DAAIr2g3iyZCUbFAEpTerjwnQlKOnKw84c%2BHfRIpxYo,LU0568607385
